CN,ZCTA
B0002,07505
B0002,07506
B0002,07508
B0002,07512
B0002,07513
B0002,07514
B0002,07522
B0002,07524
B0002,07601
B0002,07603
B0002,07604
B0002,07605
B0002,07606
B0002,07607
B0002,07608
B0002,07620
B0002,07621
B0002,07624
B0002,07626
B0002,07627
B0002,07628
B0002,07630
B0002,07631
B0002,07632
B0002,07640
B0002,07641
B0002,07642
B0002,07643
B0002,07644
B0002,07645
B0002,07646
B0002,07647
B0002,07648
B0002,07649
B0002,07650
B0002,07652
B0002,07656
B0002,07657
B0002,07660
B0002,07661
B0002,07662
B0002,07663
B0002,07666
B0002,07670
B0002,07675
B0002,07676
B0002,07677
B0002,10931
B0003,07005
B0003,07016
B0003,07023
B0003,07027
B0003,07033
B0003,07034
B0003,07045
B0003,07046
B0003,07054
B0003,07058
B0003,07059
B0003,07069
B0003,07076
B0003,07081
B0003,07082
B0003,07083
B0003,07090
B0003,07092
B0003,07204
B0003,07205
B0003,07416
B0003,07418
B0003,07419
B0003,07422
B0003,07435
B0003,07438
B0003,07439
B0003,07460
B0003,07461
B0003,07462
B0003,07801
B0003,07803
B0003,07820
B0003,07821
B0003,07822
B0003,07825
B0003,07826
B0003,07827
B0003,07828
B0003,07834
B0003,07836
B0003,07842
B0003,07843
B0003,07846
B0003,07847
B0003,07848
B0003,07849
B0003,07850
B0003,07851
B0003,07852
B0003,07853
B0003,07856
B0003,07857
B0003,07860
B0003,07866
B0003,07869
B0003,07871
B0003,07874
B0003,07876
B0003,07878
B0003,07881
B0003,07885
B0003,07901
B0003,07920
B0003,07921
B0003,07922
B0003,07924
B0003,07926
B0003,07927
B0003,07928
B0003,07930
B0003,07931
B0003,07932
B0003,07933
B0003,07934
B0003,07935
B0003,07936
B0003,07939
B0003,07940
B0003,07945
B0003,07946
B0003,07950
B0003,07960
B0003,07961
B0003,07970
B0003,07974
B0003,07976
B0003,07977
B0003,07979
B0003,07980
B0003,07981
B0003,10988
B0004,07701
B0004,07702
B0004,07703
B0004,07704
B0004,07711
B0004,07712
B0004,07716
B0004,07717
B0004,07718
B0004,07719
B0004,07720
B0004,07721
B0004,07723
B0004,07724
B0004,07727
B0004,07730
B0004,07731
B0004,07732
B0004,07733
B0004,07734
B0004,07735
B0004,07737
B0004,07738
B0004,07739
B0004,07740
B0004,07748
B0004,07750
B0004,07753
B0004,07755
B0004,07756
B0004,07757
B0004,07758
B0004,07760
B0004,07762
B0004,07764
B0004,08720
B0004,08730
B0004,08736
B0004,08750
B0005,07830
B0005,08530
B0005,08551
B0005,08559
B0005,08801
B0005,08802
B0005,08804
B0005,08809
B0005,08822
B0005,08825
B0005,08826
B0005,08827
B0005,08829
B0005,08833
B0005,08848
B0005,08858
B0005,08867
B0005,08887
B0005,08889
B0006,08001
B0006,08002
B0006,08003
B0006,08004
B0006,08007
B0006,08009
B0006,08012
B0006,08014
B0006,08020
B0006,08021
B0006,08023
B0006,08026
B0006,08027
B0006,08028
B0006,08029
B0006,08030
B0006,08031
B0006,08033
B0006,08034
B0006,08035
B0006,08038
B0006,08039
B0006,08043
B0006,08045
B0006,08049
B0006,08051
B0006,08052
B0006,08053
B0006,08054
B0006,08055
B0006,08056
B0006,08059
B0006,08061
B0006,08062
B0006,08063
B0006,08066
B0006,08067
B0006,08069
B0006,08070
B0006,08071
B0006,08072
B0006,08074
B0006,08078
B0006,08079
B0006,08080
B0006,08081
B0006,08083
B0006,08084
B0006,08085
B0006,08086
B0006,08089
B0006,08090
B0006,08091
B0006,08093
B0006,08094
B0006,08096
B0006,08097
B0006,08098
B0006,08102
B0006,08103
B0006,08104
B0006,08105
B0006,08106
B0006,08107
B0006,08108
B0006,08109
B0006,08110
B0006,08302
B0006,08310
B0006,08311
B0006,08312
B0006,08316
B0006,08318
B0006,08319
B0006,08320
B0006,08321
B0006,08322
B0006,08323
B0006,08324
B0006,08326
B0006,08327
B0006,08328
B0006,08329
B0006,08332
B0006,08340
B0006,08341
B0006,08343
B0006,08344
B0006,08345
B0006,08348
B0006,08349
B0006,08352
B0006,08353
B0006,08360
B0006,08361
B0007,08005
B0007,08006
B0007,08008
B0007,08050
B0007,08087
B0007,08092
B0007,08224
B0007,08514
B0007,08527
B0007,08533
B0007,08701
B0007,08721
B0007,08722
B0007,08723
B0007,08724
B0007,08731
B0007,08732
B0007,08733
B0007,08734
B0007,08735
B0007,08738
B0007,08740
B0007,08741
B0007,08742
B0007,08751
B0007,08752
B0007,08753
B0007,08755
B0007,08757
B0007,08758
B0007,08759
B0008,08010
B0008,08011
B0008,08015
B0008,08016
B0008,08019
B0008,08022
B0008,08036
B0008,08041
B0008,08042
B0008,08046
B0008,08048
B0008,08057
B0008,08060
B0008,08064
B0008,08065
B0008,08068
B0008,08073
B0008,08075
B0008,08077
B0008,08088
B0008,08505
B0008,08511
B0008,08515
B0008,08518
B0008,08554
B0008,08562
B0008,08640
B0008,08641
B0009,08037
B0009,08095
B0009,08201
B0009,08202
B0009,08203
B0009,08204
B0009,08205
B0009,08210
B0009,08212
B0009,08215
B0009,08217
B0009,08221
B0009,08223
B0009,08225
B0009,08226
B0009,08230
B0009,08232
B0009,08234
B0009,08240
B0009,08241
B0009,08242
B0009,08243
B0009,08244
B0009,08246
B0009,08247
B0009,08248
B0009,08251
B0009,08260
B0009,08270
B0009,08314
B0009,08317
B0009,08330
B0009,08346
B0009,08350
B0009,08401
B0009,08402
B0009,08403
B0009,08406
B0010,08502
B0010,08512
B0010,08520
B0010,08525
B0010,08528
B0010,08534
B0010,08536
B0010,08540
B0010,08542
B0010,08550
B0010,08553
B0010,08558
B0010,08560
B0010,08561
B0010,08608
B0010,08609
B0010,08610
B0010,08611
B0010,08618
B0010,08619
B0010,08620
B0010,08628
B0010,08629
B0010,08638
B0010,08648
B0010,08690
B0010,08691
B0010,08810
B0010,08824
B0010,08831
B0010,08852
B0011,10001
B0011,10002
B0011,10003
B0011,10004
B0011,10005
B0011,10006
B0011,10007
B0011,10009
B0011,10010
B0011,10011
B0011,10012
B0011,10013
B0011,10014
B0011,10016
B0011,10017
B0011,10018
B0011,10019
B0011,10020
B0011,10021
B0011,10022
B0011,10023
B0011,10024
B0011,10025
B0011,10026
B0011,10027
B0011,10028
B0011,10029
B0011,10030
B0011,10031
B0011,10032
B0011,10033
B0011,10034
B0011,10035
B0011,10036
B0011,10037
B0011,10038
B0011,10039
B0011,10040
B0011,10044
B0011,10065
B0011,10069
B0011,10075
B0011,10103
B0011,10110
B0011,10111
B0011,10112
B0011,10115
B0011,10119
B0011,10128
B0011,10152
B0011,10153
B0011,10154
B0011,10162
B0011,10165
B0011,10167
B0011,10168
B0011,10169
B0011,10170
B0011,10171
B0011,10172
B0011,10173
B0011,10174
B0011,10177
B0011,10199
B0011,10271
B0011,10278
B0011,10279
B0011,10280
B0011,10282
B0011,10301
B0011,10302
B0011,10303
B0011,10304
B0011,10305
B0011,10306
B0011,10307
B0011,10308
B0011,10309
B0011,10310
B0011,10311
B0011,10312
B0011,10314
B0011,10451
B0011,10452
B0011,10453
B0011,10454
B0011,10455
B0011,10456
B0011,10457
B0011,10458
B0011,10459
B0011,10460
B0011,10461
B0011,10462
B0011,10463
B0011,10464
B0011,10465
B0011,10466
B0011,10467
B0011,10468
B0011,10469
B0011,10470
B0011,10471
B0011,10472
B0011,10473
B0011,10474
B0011,10475
B0011,11004
B0011,11005
B0011,11101
B0011,11102
B0011,11103
B0011,11104
B0011,11105
B0011,11106
B0011,11109
B0011,11201
B0011,11203
B0011,11204
B0011,11205
B0011,11206
B0011,11207
B0011,11208
B0011,11209
B0011,11210
B0011,11211
B0011,11212
B0011,11213
B0011,11214
B0011,11215
B0011,11216
B0011,11217
B0011,11218
B0011,11219
B0011,11220
B0011,11221
B0011,11222
B0011,11223
B0011,11224
B0011,11225
B0011,11226
B0011,11228
B0011,11229
B0011,11230
B0011,11231
B0011,11232
B0011,11233
B0011,11234
B0011,11235
B0011,11236
B0011,11237
B0011,11238
B0011,11239
B0011,11351
B0011,11354
B0011,11355
B0011,11356
B0011,11357
B0011,11358
B0011,11359
B0011,11360
B0011,11361
B0011,11362
B0011,11363
B0011,11364
B0011,11365
B0011,11366
B0011,11367
B0011,11368
B0011,11369
B0011,11370
B0011,11371
B0011,11372
B0011,11373
B0011,11374
B0011,11375
B0011,11377
B0011,11378
B0011,11379
B0011,11385
B0011,11411
B0011,11412
B0011,11413
B0011,11414
B0011,11415
B0011,11416
B0011,11417
B0011,11418
B0011,11419
B0011,11420
B0011,11421
B0011,11422
B0011,11423
B0011,11424
B0011,11425
B0011,11426
B0011,11427
B0011,11428
B0011,11429
B0011,11430
B0011,11432
B0011,11433
B0011,11434
B0011,11435
B0011,11436
B0011,11451
B0011,11691
B0011,11692
B0011,11693
B0011,11694
B0011,11697
B0012,10501
B0012,10502
B0012,10503
B0012,10504
B0012,10505
B0012,10506
B0012,10507
B0012,10509
B0012,10510
B0012,10511
B0012,10512
B0012,10514
B0012,10516
B0012,10517
B0012,10518
B0012,10519
B0012,10520
B0012,10522
B0012,10523
B0012,10524
B0012,10526
B0012,10527
B0012,10528
B0012,10530
B0012,10532
B0012,10533
B0012,10535
B0012,10536
B0012,10537
B0012,10538
B0012,10541
B0012,10543
B0012,10545
B0012,10546
B0012,10547
B0012,10548
B0012,10549
B0012,10550
B0012,10552
B0012,10553
B0012,10560
B0012,10562
B0012,10566
B0012,10567
B0012,10570
B0012,10573
B0012,10576
B0012,10577
B0012,10578
B0012,10579
B0012,10580
B0012,10583
B0012,10588
B0012,10589
B0012,10590
B0012,10591
B0012,10594
B0012,10595
B0012,10596
B0012,10597
B0012,10598
B0012,10601
B0012,10603
B0012,10604
B0012,10605
B0012,10606
B0012,10607
B0012,10701
B0012,10703
B0012,10704
B0012,10705
B0012,10706
B0012,10707
B0012,10708
B0012,10709
B0012,10710
B0012,10801
B0012,10803
B0012,10804
B0012,10805
B0012,12563
B0013,10901
B0013,10911
B0013,10913
B0013,10920
B0013,10923
B0013,10927
B0013,10952
B0013,10954
B0013,10956
B0013,10960
B0013,10962
B0013,10964
B0013,10965
B0013,10968
B0013,10970
B0013,10974
B0013,10976
B0013,10977
B0013,10980
B0013,10983
B0013,10984
B0013,10986
B0013,10987
B0013,10989
B0013,10993
B0013,10994
B0014,10910
B0014,10914
B0014,10915
B0014,10916
B0014,10917
B0014,10918
B0014,10919
B0014,10921
B0014,10924
B0014,10925
B0014,10926
B0014,10930
B0014,10932
B0014,10933
B0014,10940
B0014,10941
B0014,10950
B0014,10958
B0014,10963
B0014,10969
B0014,10973
B0014,10975
B0014,10979
B0014,10985
B0014,10990
B0014,10992
B0014,10998
B0014,12420
B0014,12483
B0014,12543
B0014,12549
B0014,12566
B0014,12586
B0014,12721
B0014,12722
B0014,12729
B0014,12746
B0014,12769
B0014,12771
B0014,12780
B0014,12781
B0014,12790
B0015,10922
B0015,10928
B0015,10953
B0015,10996
B0015,12401
B0015,12404
B0015,12409
B0015,12410
B0015,12411
B0015,12412
B0015,12416
B0015,12417
B0015,12419
B0015,12427
B0015,12428
B0015,12429
B0015,12432
B0015,12433
B0015,12435
B0015,12440
B0015,12443
B0015,12446
B0015,12448
B0015,12449
B0015,12453
B0015,12456
B0015,12457
B0015,12458
B0015,12461
B0015,12464
B0015,12466
B0015,12471
B0015,12472
B0015,12475
B0015,12477
B0015,12480
B0015,12481
B0015,12484
B0015,12486
B0015,12487
B0015,12489
B0015,12490
B0015,12491
B0015,12493
B0015,12494
B0015,12495
B0015,12498
B0015,12504
B0015,12515
B0015,12518
B0015,12520
B0015,12525
B0015,12528
B0015,12542
B0015,12547
B0015,12548
B0015,12550
B0015,12553
B0015,12561
B0015,12575
B0015,12577
B0015,12589
B0016,11001
B0016,11003
B0016,11010
B0016,11020
B0016,11021
B0016,11023
B0016,11024
B0016,11030
B0016,11040
B0016,11042
B0016,11050
B0016,11096
B0016,11501
B0016,11507
B0016,11509
B0016,11510
B0016,11514
B0016,11516
B0016,11518
B0016,11520
B0016,11530
B0016,11542
B0016,11545
B0016,11547
B0016,11548
B0016,11549
B0016,11550
B0016,11552
B0016,11553
B0016,11554
B0016,11556
B0016,11557
B0016,11558
B0016,11559
B0016,11560
B0016,11561
B0016,11563
B0016,11565
B0016,11566
B0016,11568
B0016,11569
B0016,11570
B0016,11572
B0016,11575
B0016,11576
B0016,11577
B0016,11579
B0016,11580
B0016,11581
B0016,11590
B0016,11596
B0016,11598
B0016,11706
B0016,11709
B0016,11710
B0016,11714
B0016,11717
B0016,11718
B0016,11721
B0016,11722
B0016,11724
B0016,11730
B0016,11731
B0016,11732
B0016,11735
B0016,11739
B0016,11740
B0016,11743
B0016,11746
B0016,11747
B0016,11751
B0016,11752
B0016,11753
B0016,11756
B0016,11758
B0016,11762
B0016,11765
B0016,11768
B0016,11770
B0016,11771
B0016,11783
B0016,11791
B0016,11793
B0016,11797
B0016,11801
B0016,11803
B0016,11804
B0017,11705
B0017,11713
B0017,11715
B0017,11716
B0017,11719
B0017,11720
B0017,11725
B0017,11727
B0017,11733
B0017,11738
B0017,11741
B0017,11742
B0017,11749
B0017,11754
B0017,11755
B0017,11763
B0017,11764
B0017,11766
B0017,11767
B0017,11769
B0017,11772
B0017,11776
B0017,11777
B0017,11778
B0017,11779
B0017,11780
B0017,11782
B0017,11784
B0017,11786
B0017,11787
B0017,11788
B0017,11789
B0017,11790
B0017,11794
B0017,11796
B0017,11950
B0017,11951
B0017,11953
B0017,11961
B0017,11967
B0017,11973
B0017,11980
B0018,11792
B0018,11901
B0018,11930
B0018,11931
B0018,11932
B0018,11933
B0018,11934
B0018,11935
B0018,11937
B0018,11939
B0018,11940
B0018,11941
B0018,11942
B0018,11944
B0018,11946
B0018,11947
B0018,11948
B0018,11949
B0018,11952
B0018,11954
B0018,11955
B0018,11956
B0018,11957
B0018,11958
B0018,11959
B0018,11960
B0018,11962
B0018,11963
B0018,11964
B0018,11965
B0018,11968
B0018,11970
B0018,11971
B0018,11972
B0018,11975
B0018,11976
B0018,11977
B0018,11978
B0019,12007
B0019,12009
B0019,12015
B0019,12017
B0019,12018
B0019,12019
B0019,12020
B0019,12022
B0019,12023
B0019,12024
B0019,12028
B0019,12029
B0019,12033
B0019,12037
B0019,12040
B0019,12041
B0019,12042
B0019,12045
B0019,12046
B0019,12047
B0019,12051
B0019,12052
B0019,12054
B0019,12057
B0019,12058
B0019,12059
B0019,12060
B0019,12061
B0019,12062
B0019,12063
B0019,12065
B0019,12067
B0019,12074
B0019,12075
B0019,12077
B0019,12083
B0019,12084
B0019,12085
B0019,12087
B0019,12089
B0019,12090
B0019,12094
B0019,12106
B0019,12110
B0019,12115
B0019,12118
B0019,12120
B0019,12121
B0019,12123
B0019,12124
B0019,12125
B0019,12130
B0019,12132
B0019,12136
B0019,12138
B0019,12140
B0019,12143
B0019,12144
B0019,12147
B0019,12148
B0019,12151
B0019,12153
B0019,12154
B0019,12156
B0019,12158
B0019,12159
B0019,12161
B0019,12165
B0019,12168
B0019,12169
B0019,12170
B0019,12172
B0019,12173
B0019,12174
B0019,12176
B0019,12180
B0019,12182
B0019,12183
B0019,12184
B0019,12185
B0019,12186
B0019,12188
B0019,12189
B0019,12192
B0019,12193
B0019,12195
B0019,12196
B0019,12198
B0019,12202
B0019,12203
B0019,12204
B0019,12205
B0019,12206
B0019,12207
B0019,12208
B0019,12209
B0019,12210
B0019,12211
B0019,12222
B0019,12405
B0019,12407
B0019,12413
B0019,12414
B0019,12418
B0019,12423
B0019,12424
B0019,12431
B0019,12436
B0019,12439
B0019,12442
B0019,12444
B0019,12450
B0019,12451
B0019,12452
B0019,12454
B0019,12460
B0019,12463
B0019,12468
B0019,12470
B0019,12473
B0019,12482
B0019,12485
B0019,12492
B0019,12496
B0019,12502
B0019,12513
B0019,12516
B0019,12521
B0019,12523
B0019,12526
B0019,12529
B0019,12530
B0019,12534
B0019,12565
B0019,12822
B0019,12831
B0019,12833
B0019,12835
B0019,12850
B0019,12859
B0019,12863
B0019,12866
B0019,12871
B0019,12884
B0020,12010
B0020,12025
B0020,12032
B0020,12068
B0020,12069
B0020,12070
B0020,12072
B0020,12078
B0020,12086
B0020,12095
B0020,12117
B0020,12134
B0020,12137
B0020,12139
B0020,12166
B0020,12177
B0020,13317
B0020,13339
B0020,13361
B0020,13410
B0020,13428
B0020,13452
B0020,13475
B0021,12008
B0021,12027
B0021,12053
B0021,12056
B0021,12150
B0021,12302
B0021,12303
B0021,12304
B0021,12305
B0021,12306
B0021,12307
B0021,12308
B0021,12309
B0022,12031
B0022,12035
B0022,12043
B0022,12066
B0022,12071
B0022,12076
B0022,12092
B0022,12122
B0022,12131
B0022,12149
B0022,12157
B0022,12160
B0022,12175
B0022,12187
B0022,12194
B0022,12422
B0022,12469
B0022,13459
B0023,12036
B0023,12064
B0023,12093
B0023,12116
B0023,12155
B0023,12167
B0023,12197
B0023,12406
B0023,12421
B0023,12430
B0023,12434
B0023,12438
B0023,12441
B0023,12455
B0023,12459
B0023,12465
B0023,12474
B0023,12760
B0023,13313
B0023,13314
B0023,13315
B0023,13320
B0023,13324
B0023,13326
B0023,13329
B0023,13333
B0023,13335
B0023,13337
B0023,13340
B0023,13342
B0023,13348
B0023,13350
B0023,13353
B0023,13357
B0023,13360
B0023,13364
B0023,13365
B0023,13406
B0023,13407
B0023,13411
B0023,13415
B0023,13416
B0023,13420
B0023,13439
B0023,13450
B0023,13454
B0023,13460
B0023,13464
B0023,13468
B0023,13470
B0023,13472
B0023,13485
B0023,13488
B0023,13491
B0023,13730
B0023,13731
B0023,13733
B0023,13739
B0023,13740
B0023,13750
B0023,13751
B0023,13752
B0023,13753
B0023,13755
B0023,13756
B0023,13757
B0023,13774
B0023,13775
B0023,13776
B0023,13778
B0023,13780
B0023,13782
B0023,13783
B0023,13786
B0023,13788
B0023,13796
B0023,13801
B0023,13804
B0023,13806
B0023,13807
B0023,13808
B0023,13809
B0023,13810
B0023,13815
B0023,13820
B0023,13825
B0023,13830
B0023,13832
B0023,13834
B0023,13838
B0023,13839
B0023,13841
B0023,13842
B0023,13843
B0023,13844
B0023,13846
B0023,13847
B0023,13849
B0023,13856
B0023,13859
B0023,13860
B0023,13861
B0024,12501
B0024,12503
B0024,12507
B0024,12508
B0024,12512
B0024,12514
B0024,12517
B0024,12522
B0024,12524
B0024,12527
B0024,12531
B0024,12533
B0024,12538
B0024,12540
B0024,12545
B0024,12546
B0024,12564
B0024,12567
B0024,12569
B0024,12570
B0024,12571
B0024,12572
B0024,12574
B0024,12578
B0024,12580
B0024,12581
B0024,12582
B0024,12583
B0024,12585
B0024,12590
B0024,12592
B0024,12594
B0024,12601
B0024,12603
B0024,12604
B0025,12701
B0025,12719
B0025,12720
B0025,12723
B0025,12724
B0025,12725
B0025,12726
B0025,12732
B0025,12733
B0025,12734
B0025,12736
B0025,12737
B0025,12738
B0025,12740
B0025,12741
B0025,12742
B0025,12743
B0025,12745
B0025,12747
B0025,12748
B0025,12749
B0025,12750
B0025,12751
B0025,12752
B0025,12754
B0025,12758
B0025,12759
B0025,12762
B0025,12763
B0025,12764
B0025,12765
B0025,12766
B0025,12767
B0025,12768
B0025,12770
B0025,12775
B0025,12776
B0025,12777
B0025,12778
B0025,12779
B0025,12783
B0025,12784
B0025,12785
B0025,12786
B0025,12787
B0025,12788
B0025,12789
B0025,12791
B0025,12792
B0026,12801
B0026,12804
B0026,12810
B0026,12811
B0026,12814
B0026,12815
B0026,12817
B0026,12824
B0026,12843
B0026,12844
B0026,12845
B0026,12846
B0026,12853
B0026,12856
B0026,12857
B0026,12860
B0026,12862
B0026,12874
B0026,12878
B0026,12885
B0026,12886
B0027,12808
B0027,12836
B0027,12851
B0027,12855
B0027,12858
B0027,12870
B0027,12872
B0027,12883
B0027,12928
B0027,12932
B0027,12936
B0027,12941
B0027,12943
B0027,12950
B0027,12956
B0027,12960
B0027,12961
B0027,12964
B0027,12974
B0027,12987
B0027,12993
B0027,12996
B0027,12998
B0028,12901
B0028,12903
B0028,12910
B0028,12911
B0028,12912
B0028,12918
B0028,12919
B0028,12921
B0028,12924
B0028,12929
B0028,12935
B0028,12944
B0028,12952
B0028,12958
B0028,12959
B0028,12962
B0028,12972
B0028,12975
B0028,12978
B0028,12979
B0028,12981
B0028,12985
B0028,12992
B0029,12914
B0029,12916
B0029,12917
B0029,12920
B0029,12923
B0029,12926
B0029,12930
B0029,12933
B0029,12934
B0029,12937
B0029,12953
B0029,12955
B0029,12957
B0029,12966
B0029,12969
B0029,12970
B0029,12976
B0029,12980
B0029,12989
B0029,13655
B0030,13021
B0030,13024
B0030,13026
B0030,13033
B0030,13034
B0030,13064
B0030,13071
B0030,13092
B0030,13113
B0030,13117
B0030,13118
B0030,13140
B0030,13143
B0030,13146
B0030,13147
B0030,13148
B0030,13156
B0030,13160
B0030,13165
B0030,13166
B0030,14415
B0030,14418
B0030,14424
B0030,14425
B0030,14432
B0030,14433
B0030,14441
B0030,14456
B0030,14469
B0030,14471
B0030,14478
B0030,14485
B0030,14489
B0030,14502
B0030,14504
B0030,14505
B0030,14507
B0030,14512
B0030,14513
B0030,14516
B0030,14519
B0030,14521
B0030,14522
B0030,14527
B0030,14532
B0030,14537
B0030,14541
B0030,14542
B0030,14544
B0030,14548
B0030,14551
B0030,14555
B0030,14561
B0030,14564
B0030,14568
B0030,14585
B0030,14588
B0030,14589
B0030,14590
B0030,14837
B0030,14842
B0030,14847
B0030,14860
B0030,14878
B0031,13020
B0031,13027
B0031,13029
B0031,13031
B0031,13039
B0031,13040
B0031,13041
B0031,13045
B0031,13057
B0031,13060
B0031,13063
B0031,13066
B0031,13077
B0031,13078
B0031,13080
B0031,13084
B0031,13087
B0031,13088
B0031,13090
B0031,13101
B0031,13102
B0031,13104
B0031,13108
B0031,13110
B0031,13112
B0031,13116
B0031,13120
B0031,13136
B0031,13138
B0031,13141
B0031,13152
B0031,13153
B0031,13158
B0031,13159
B0031,13164
B0031,13202
B0031,13203
B0031,13204
B0031,13205
B0031,13206
B0031,13207
B0031,13208
B0031,13209
B0031,13210
B0031,13211
B0031,13212
B0031,13214
B0031,13215
B0031,13219
B0031,13224
B0031,13290
B0031,13794
B0031,13803
B0032,13028
B0032,13036
B0032,13042
B0032,13044
B0032,13069
B0032,13074
B0032,13076
B0032,13083
B0032,13103
B0032,13111
B0032,13114
B0032,13115
B0032,13126
B0032,13131
B0032,13132
B0032,13135
B0032,13142
B0032,13144
B0032,13145
B0032,13167
B0032,13302
B0032,13661
B0033,13030
B0033,13032
B0033,13035
B0033,13037
B0033,13051
B0033,13052
B0033,13054
B0033,13061
B0033,13072
B0033,13082
B0033,13122
B0033,13123
B0033,13124
B0033,13134
B0033,13155
B0033,13157
B0033,13162
B0033,13163
B0033,13301
B0033,13303
B0033,13304
B0033,13305
B0033,13308
B0033,13309
B0033,13310
B0033,13312
B0033,13316
B0033,13318
B0033,13319
B0033,13321
B0033,13322
B0033,13323
B0033,13325
B0033,13327
B0033,13328
B0033,13331
B0033,13332
B0033,13334
B0033,13338
B0033,13341
B0033,13343
B0033,13345
B0033,13346
B0033,13352
B0033,13354
B0033,13355
B0033,13362
B0033,13363
B0033,13367
B0033,13368
B0033,13402
B0033,13403
B0033,13404
B0033,13408
B0033,13409
B0033,13413
B0033,13417
B0033,13418
B0033,13421
B0033,13424
B0033,13425
B0033,13431
B0033,13433
B0033,13435
B0033,13436
B0033,13437
B0033,13438
B0033,13440
B0033,13441
B0033,13456
B0033,13461
B0033,13469
B0033,13471
B0033,13473
B0033,13476
B0033,13477
B0033,13478
B0033,13480
B0033,13483
B0033,13484
B0033,13486
B0033,13489
B0033,13490
B0033,13492
B0033,13493
B0033,13494
B0033,13495
B0033,13501
B0033,13502
B0033,13620
B0033,13626
B0033,13670
B0033,13695
B0034,13053
B0034,13062
B0034,13068
B0034,13073
B0034,13081
B0034,13784
B0034,13864
B0034,14817
B0034,14841
B0034,14850
B0034,14853
B0034,14854
B0034,14867
B0034,14881
B0034,14882
B0034,14886
B0035,13601
B0035,13602
B0035,13603
B0035,13605
B0035,13606
B0035,13607
B0035,13608
B0035,13612
B0035,13615
B0035,13616
B0035,13618
B0035,13619
B0035,13622
B0035,13624
B0035,13628
B0035,13634
B0035,13636
B0035,13637
B0035,13638
B0035,13640
B0035,13641
B0035,13643
B0035,13650
B0035,13651
B0035,13656
